,bandwidth,pervasive_freq,signal_strength,signal_envelope,genre
43,-0.4718659749393082,-0.4271811882486421,-0.8446916182007632,-0.22035977383852334,Rock
44,-0.2742468785136056,6.169668282483982,0.7549862539297831,0.8961979596608255,Rock
45,-0.8649490076834737,-0.03361880296625553,-0.6381567490195991,-0.5729036640007479,Rock
46,0.9716663904944733,5.286715700243547,0.11324048771345471,0.4187730732816708,Rock
47,-0.6983872671330887,-0.5030146830719618,-0.033079860192856955,-0.045240690441551004,Rock
48,0.1925316454717581,-0.49375867381774063,-0.7772616529008133,-0.3920947638630517,Rock
49,-0.7945561901016313,-0.37476132152046193,-0.059746665483939386,-0.4471519012243551,Rock
50,0.2385942736016113,-0.36250244800695386,-0.48883035758675036,-0.678458299265769,Rock
51,0.4470595898008837,-0.5175898623141002,-0.09998648994422192,0.30086689399671507,Rock
52,-0.6490549529988379,-0.0750208164971302,-0.2718132728777566,-0.6294336403717472,Rock
53,-0.18791037015526327,-0.21247316972909508,1.1722235058680446,0.9165264021531583,Rock
54,0.11171813635129618,-0.36532384202325197,0.42885878091070834,0.5238325447583386,Rock
55,-0.4527457365886552,-0.5697365320381713,-0.5794965475660406,-0.5911357833541224,Rock
56,-0.3175968553154292,-0.38357140419122343,-0.47580059071213415,0.0487672104083983,Rock
57,0.39303019421440766,1.3402548426645533,1.141116849011701,0.32296389623725413,Rock
58,-0.852522200547602,-0.49007981854357635,-0.34891501156721527,-0.2052763691230522,Rock
59,-0.8190956179705117,-0.5791349663846349,0.039631420807354344,0.05337641116442089,Rock
60,-1.1857849736862183,-0.5685304484611311,-0.8355858743179206,-0.6313159964548152,Rock
61,-0.47286631340123614,-0.5303156068260185,-0.6522258565252638,-0.6778222376470183,Rock
62,-0.4210588638193015,-0.37110439208626833,0.9713345551118158,2.0857117961316654,Rock
63,-0.32763003180183853,-0.5197364442133823,-1.2314687070823718,-0.9005443492789571,Rock
64,0.9617539394686122,-0.28406117775710327,-0.34446908468815063,-0.3491174817722117,Rock
65,-0.3071865827006557,-0.2079128595056553,0.6090513826859008,0.8985020359768062,Rock
66,0.45791493931529886,5.292053398743048,0.5866408607997886,0.5739758515699765,Rock
67,-0.34156027595052457,-0.44023548005141294,0.4232499472059435,0.34495638552829644,Rock
68,-0.2431655168097861,-0.47390961551858285,-0.8655267951026439,-0.38134976954625177,Rock
69,-0.18340482951538842,0.7987568115154801,-0.21701206024940417,-0.8912882152979741,Rock
70,-0.423131447144446,-0.4216709746557524,-0.5015210181414942,-0.6101653754434604,Rock
71,0.4027318580527325,2.940256587406894,-0.4368715195070949,-0.8620867281965132,Rock
72,0.031379110813492206,-0.47935868591440695,-0.770755882923286,-0.49779763382736986,Rock
73,-0.2017020758456616,3.2857182411588783,-0.2845080683837874,-0.436515088291692,Rock
74,0.2274198821247108,6.99018972211769,0.7218979057654515,0.22426489121662685,Rock
75,-0.2978983665892872,-0.4898481794364943,1.1680676144261977,0.9270983062554723,Rock
76,0.30038636685035647,-0.45845478769534137,0.5170731658250164,0.6438038280561601,Rock
77,-0.587950666300628,-0.4923560482674182,0.13226973619400198,0.22517720841141814,Rock
78,0.48515172301613163,0.013329572325469214,0.48948576057956794,0.10599029629770987,Rock
79,-0.047187375235470785,0.08642326981519649,-0.6797967327081905,-0.7615162226642262,Rock
80,-0.7131750614399777,-0.4535019479761118,-1.226110797085992,-0.9741207920071494,Rock
81,-0.4003993578019598,-0.4334932202849194,0.6485602039418502,-0.005514240226013558,Rock
82,0.06236515463824629,5.987279072894466,-0.17705810190925853,-0.22675617597926231,Rock
83,-0.5804494158632391,-0.5137315218255869,0.09262958520495611,0.4619983864627945,Rock
84,-0.35414412389939876,-0.4566692584969659,-1.0660644959936538,-0.7570360909090077,Rock
85,-0.5488275536954744,-0.37131691897333163,0.05986501112493766,0.12043808859044304,Rock
86,-0.7253510189161332,-0.39011355344063914,-0.7633510021729747,-0.049311080525485905,Rock
87,0.3413158987833066,-0.2547778436930367,-0.01838567259000534,-0.19954971830551022,Rock
88,-0.37736128607867897,-0.446388000280644,0.4808607162159553,0.3224607966517637,Rock
89,-0.8104482534800509,-0.04933374506945456,-0.9252402832965432,-0.5756835138085826,Rock
90,-0.47750301693624675,4.107354785049102,0.08507331041288548,-0.027452601391954438,Rock
91,-0.1346515121040571,5.948652608249325,0.5846842169059888,-0.191855888215974,Rock
92,0.4788213140595591,-0.1311577350035072,-0.24523790072875976,-0.6071414624437683,Rock
93,-0.3561077154676585,4.302700950812179,0.1547287049896191,-0.27406715191016806,Rock
94,-2.0696836828986304e-05,4.245977956697858,1.8536191361404097,1.4749257657455608,Rock
95,-0.7098677158750527,-0.462790246270685,0.36515199239157237,1.8427215840112672,Rock
96,-0.6940784585611683,-0.2421272784619057,-0.15124963547731318,-0.12187398721370267,Rock
97,-0.18213294757701548,-0.5454101347460063,1.1295246963232597,1.7263991951623794,Rock
98,0.33461515487902116,6.935999802870791,-0.09031880054639446,-0.43109411539194903,Rock
99,-0.6290292976477638,-0.5075540870111254,0.21291551066242598,0.20565439904990773,Rock
100,-0.3029625270994865,-0.4514786307074765,0.16364931210641442,0.2610304656128011,Hiphop
101,0.6308074235487021,-0.4522083525313207,-1.109961728465562,-0.9463148821933637,Hiphop
102,-0.550333201807995,-0.5398005432113616,-0.7797474753822066,-0.4165296818559587,Hiphop
103,1.528628781645461,1.7305296388060518,1.0531737228818727,0.4021663698658525,Hiphop
104,2.7170856936938126,0.9772299228937287,0.7713672887273226,-0.47042714472630076,Hiphop
105,2.2869968046763827,-0.22208530105569324,0.9255415323669611,-0.01086401555037886,Hiphop
106,1.2093586152959832,0.3307133550231518,1.66597276964118,-0.1796050389791459,Hiphop
107,0.6381496173335617,-0.4096765600831358,-0.772564175638111,-0.30592428610930067,Hiphop
108,7.511086371546909,0.1983060246067996,1.6101763935180544,2.001999169477947,Hiphop
109,1.699137637749085,0.6738920046738818,1.6120217913416748,1.4368083358115111,Hiphop
110,0.3344167836459334,-0.03515402202448375,-0.5335441055662005,-0.32338678288261624,Hiphop
111,1.534309793791317,0.5126464177775845,1.2303374568005325,0.24360981893898087,Hiphop
112,-0.42917013643563995,-0.060534016708686696,0.9084158975141856,0.3975991689412657,Hiphop
113,2.4684476295873297,-0.21382835413504042,1.3862452746055463,0.14079819940497637,Hiphop
114,1.085215903223622,0.1552028775019713,0.04727038630793066,-0.23672099160847637,Hiphop
115,-0.4231989254682457,-0.4257208168235192,-0.24655580500029972,-0.8768930538099843,Hiphop
116,1.1796571753055485,-0.14763264619757913,0.8130449433939633,-0.28813604732766845,Hiphop
117,1.4069189225554186,0.7515386871373682,0.8761590578124732,1.4124633318962727,Hiphop
118,0.3159641333201733,-0.14031840371912185,0.8007786623203685,0.25999476923399634,Hiphop
119,0.6346703122189294,-0.4366943790114107,-0.26805937545966946,-0.32024989707421153,Hiphop
120,-0.16202279306905673,-0.5506268726599953,-0.9750380490538508,-0.7852461274434467,Hiphop
121,1.1262923168900858,0.08313878802832746,0.22653727106450297,-0.5348854315294471,Hiphop
122,0.6325843101469538,0.3274886945606461,-0.46693010160604254,-0.6037240536969201,Hiphop
123,0.7403038597179943,0.36351057431132355,1.0648712188260827,0.609796317459128,Hiphop
124,1.3434735357518441,0.26826256098241263,2.048781115604962,0.23748503068164767,Hiphop
125,1.597395160268491,0.4613053259602087,0.02514550392233516,-0.5787796725076183,Hiphop
126,0.21684532369186452,0.11148187888668475,0.11702025736282472,-0.23677175076310433,Hiphop
127,1.3514032608061728,0.35329827382364126,0.8642184740855924,0.6847250649213028,Hiphop
128,5.484104449973916,-0.10179062420952839,1.375644111729473,1.2176387660739627,Hiphop
129,1.6349032298967037,0.2876259858750266,0.4876458371176596,0.2805283445930576,Hiphop
130,-0.266662749102652,-0.35639572600327496,-0.3641892609472407,-0.729252715764188,Hiphop
131,0.6844131391687364,-0.31327770624799306,-0.4264698295274866,-0.12247022011529904,Hiphop
132,1.7434391352999739,-0.11650213375297189,-0.26154945911566463,-0.44857794897794423,Hiphop
133,0.33459187851104366,0.38298393356622745,0.2716317663042346,-0.11730214459648095,Hiphop
134,0.6833710767879105,0.3706493442319417,0.8152083739202393,0.16284242110864164,Hiphop
135,0.3527281420728738,-0.04014766284782076,0.8968940322088951,0.3543381446735449,Hiphop
136,2.7170856936938126,0.9772299228937287,0.7713672887273226,-0.47042714472630076,Hiphop
137,-0.6363177319230217,-0.3876846467346956,-0.15619794798315348,0.08498491534522123,Hiphop
138,0.640737119432735,0.13605970864444014,1.30680623933019,0.6600171105908874,Hiphop
139,1.9124511830616406,2.1856510034312744,1.3085573515288043,0.003959604111280221,Hiphop
140,0.8597908055028991,1.3644190860743821,0.815508167608543,-0.46476547760526815,Hiphop
141,3.8059013920875797,0.703838157660003,1.2554879924075382,0.5489098131149303,Hiphop
142,-0.422905419959545,-0.05560400844218564,-0.3150959218410379,0.8027101529805778,Hiphop
143,1.1530239808549372,1.866459073535307,2.274221492487418,0.5795094229483898,Hiphop
144,-0.10855172881261226,0.27855455028955817,0.22346228238742716,-0.36799262528338417,Hiphop
145,-0.5983708063485794,-0.07800006160862001,0.45056675064092205,0.8240715218094805,Hiphop
146,0.9711302677822243,-0.3189305876540405,-0.31491350662544826,-0.6858672641882981,Hiphop
147,-0.003730614390304996,0.4801426527275449,-0.004286383578208679,-0.40655955073999606,Hiphop
148,0.640737119432735,0.13605970864444014,1.30680623933019,0.6600171105908874,Hiphop
149,1.2323262226865004,0.6425204428440683,0.5239256940559048,-0.30661335286302643,Hiphop
150,1.7513213877232818,1.6323155320988576,0.6182934062706716,-0.23885938944484142,Hiphop
151,1.2818455138875624,11.695631335809681,2.5326844878586305,1.3052262327941335,Hiphop
152,-0.34850282366658747,0.0634071419030035,0.8953103182273054,0.10806648047999041,Hiphop
153,0.7301694112247742,0.1333171172374746,2.07582209107625,1.570815573482566,Hiphop
154,0.33221379270752116,0.46084115486405786,0.6505038547698074,-0.5407046916010171,Hiphop
155,0.4317647810966802,-0.433912291089201,0.3842771043082459,-0.5451804062617017,Hiphop
156,-0.07982138616500757,-0.22468654568053253,-0.06077223541343698,-0.2489704183911068,Hiphop
157,0.26763113943545774,-0.06736692431040264,0.03976064356592727,0.026249236595030336,Hiphop
158,0.5221836026802318,0.15136099672552575,0.4246413988962616,-0.004610906952420528,Hiphop
159,1.1485852903508857,-0.1481288473497839,0.7211946659032268,0.21844495735103822,Hiphop
160,1.6440378643469393,0.6139126812345941,0.53463944664929,0.7286999365919677,Hiphop
161,0.8612856171855113,1.2208728220251657,0.46161116790041595,-0.07667423275756068,Hiphop
162,-0.4421069071474892,-0.38761251137882197,-0.7731123626082714,-0.6509598641540218,Hiphop
163,-0.7811897793780086,-0.33168952792414313,0.1462451985220544,0.32802693474440225,Hiphop
164,0.035490802373838615,-0.26001672312266233,0.8273337673389249,-0.07906275793252063,Hiphop
165,0.2876421335817478,0.0037434131915936534,-0.2791044848639196,-0.41502629751428366,Hiphop
166,0.560973233290652,-0.10557612404210737,-0.6618981589490006,-0.5612736037167284,Hiphop
167,2.9291494855495186,2.16261265263745,2.0725565786732703,2.022821428170596,Hiphop
168,2.0973485360570905,0.011596568394014316,0.869042598952826,1.627388148613144,Hiphop
169,1.1927407438347517,-0.028845588839808565,-0.11083161215842685,0.09750827685747997,Hiphop
170,0.018977851274527023,0.10445912408241005,-0.3731520571826238,-0.6969014659007633,Hiphop
171,1.0590778441199629,-0.09262313400180984,0.9686796971330527,-0.26576585901749,Hiphop
172,0.006415948758734727,0.19708090908712544,0.3591462503423259,-0.12689876918983525,Hiphop
173,0.40664539479508743,0.03304742760385448,0.8162222329705161,0.5008747331377204,Hiphop
174,-0.17361036817685868,0.12912711140317543,-0.04837608372107758,-0.30975899799452816,Hiphop
175,0.6692435568627348,1.153550343282797,1.4549256841556966,0.688865230126323,Hiphop
176,0.2147408819599237,0.5536849084279746,1.0305563953900174,1.0108702267889094,Hiphop
177,-0.28398512173273993,-0.21535507825535455,0.4081774124563837,-0.15024700705130317,Hiphop
178,0.037504494544596076,0.06415486746551209,-0.2878802970247206,-0.24766550384118424,Hiphop
179,-0.1634975258473748,-0.4187652762857955,-0.28845291802208617,-0.07078946492749827,Hiphop
180,1.7818114747599738,1.1766819752063744,-0.025187542890241048,-0.4705747056314843,Hiphop
181,0.05354020175303002,1.4543550306513757,0.3994805917056944,0.5927700649245836,Hiphop
182,0.5941799707486953,0.004118287658245464,-0.2265330233815283,-0.18413765180716674,Hiphop
183,2.9385679159335107,0.39972293051484353,0.93804751573363,0.16581385303553145,Hiphop
184,0.29817640476534296,0.4985017629487033,0.3018412170873637,-0.48732664910626355,Hiphop
185,0.5330758725594147,5.614713777342883,1.8023113713589551,-0.20208992201621115,Hiphop
186,0.6274676258760773,0.42130823226740105,1.7037090143023266,1.3001434296604446,Hiphop
187,3.5959964348827436,0.23304321119898685,0.17536912098668447,0.03554265384884389,Hiphop
188,2.331009397116544,1.7654233458828403,0.5927364950887956,-0.13173960537997823,Hiphop
189,1.5802694394700842,-0.2229968654031343,1.4514093964403836,1.9216332031919017,Hiphop
190,-0.7470679132259129,-0.2713840117870666,-0.29740943563197625,0.08604486831116673,Hiphop
191,-0.6636755394495975,-0.5946276091978016,-0.2822687198117002,-0.20785812346908153,Hiphop
192,-0.41756939549952915,-0.10226959656072471,-0.9059658154761482,-0.9737758843002445,Hiphop
193,2.3390239370376835,-0.006871015082699307,1.0462844806212304,1.690129458348767,Hiphop
194,1.672303826420902,0.15026635902184093,-0.10901174013298534,-0.44146171015358926,Hiphop
195,0.944989235901939,0.9844931786803075,1.5916818675436673,0.9123718626744111,Hiphop
196,0.6749239688480715,1.1842235605057583,0.13662901528645616,-0.5875452843927882,Hiphop
197,0.4640786489516666,0.18300005907717967,0.058904356466965124,0.16973728114223594,Hiphop
198,2.2507817881652725,0.8749772105195286,0.7321269455574196,-0.21841715061764622,Hiphop
199,-0.42849503156824875,-0.17903151621206417,-0.7847410202941119,-0.7855480620607306,Hiphop
200,-1.061051436377218,-0.530330044554567,-1.3109174180178007,-0.8335597089768545,Classical
201,-1.1577368594798048,-0.5740225700726354,-1.374844323130629,-1.0071447878342024,Classical
202,-1.294235341684276,-0.6076685931482466,-1.5221154361064937,-0.9956491120376404,Classical
203,-0.6298612480953967,-0.49942336134251897,-1.1540175710487999,-0.11895900425823133,Classical
204,-1.1528328949518254,-0.4954542451351626,-1.2540638500019259,-0.4981569906741624,Classical
205,-1.0434338011407078,-0.5499581874149102,-1.2504605370729354,-0.9373407684710874,Classical
206,-1.3012442911697886,-0.5805985562893881,-1.6002996045699283,-1.0998899236977007,Classical
207,-1.274568523866596,-0.6001182691848322,-1.5394311290131015,-1.0715359198266523,Classical
208,-0.7412080227807191,0.3944361091049679,-0.8122167341054451,-0.15648072535276214,Classical
209,-0.9499232802569294,-0.3468648348589114,-1.467463989175082,-1.031358925964397,Classical
210,-1.1526504183677573,-0.5435317514220313,-1.3904042516422894,-0.8041045758343845,Classical
211,-1.1766187968400545,-0.4108104850599774,-1.387379779463243,-0.8514179474776732,Classical
212,-1.0605388313311093,-0.5097279681773376,-1.0502473726204313,-0.7881006186630077,Classical
213,-0.18551940438084927,-0.007879802131867262,-0.4919534408840656,-0.12686343243318518,Classical
214,-1.3959635689462402,0.17589033451214484,-1.5506425410304276,-1.0230462534382327,Classical
215,-1.2403726564877287,-0.5856437773696777,-1.5529366823816382,-1.0308389815267307,Classical
216,-0.8098359575918797,-0.5793507979808983,-0.947839319719615,-0.603847882077041,Classical
217,-0.894607196676224,-0.5856220029858183,-0.6007387224432877,-0.4243443456852797,Classical
218,-1.1217489238103706,-0.5494858931543112,-1.4483409128784683,-0.9934629496870785,Classical
219,-1.259374220158935,-0.5846456554699246,-1.4654971567136192,-1.010047193299996,Classical
220,-1.294559266122472,-0.5883317927454857,-1.4780921247460719,-1.0276135292287898,Classical
221,-1.2891022638244465,-0.6167023325197208,-1.5939225037170337,-1.0854898210530994,Classical
222,-1.271068799196317,-0.6093285082828567,-1.5575885032408547,-1.061621039825917,Classical
223,-1.2651096334419756,-0.5703740198313847,-1.5568899512142838,-1.0620331023435179,Classical
224,-1.127046978952836,-0.06938490816288018,-1.3517041702533485,-0.875742363240221,Classical
225,-0.9607987200667404,-0.5717054002016949,-1.0727524182440928,-0.7669774734772309,Classical
226,-1.2078279806748131,-0.6095862525057352,-1.4667237080782218,-1.0208075351488033,Classical
227,-0.3587923194742675,-0.5480742503014691,-1.2235735539243018,-0.8213846241419738,Classical
228,-1.1814899284503284,-0.5832422930465101,-1.439961311119698,-0.960038270975816,Classical
229,-1.2230226922958378,-0.6039813731906931,-1.5553829729559672,-1.0502295775149704,Classical
230,-1.2372743776968553,-0.514525526054436,-1.4351668782848233,-0.9854239124265659,Classical
231,0.5012861886165039,0.269648496600317,-0.30541977795561415,0.044488692817399055,Classical
232,-0.9708250815592747,-0.555790161014618,-1.0028024629804122,-0.5032001896887038,Classical
233,-1.2319914649290056,-0.587888456761549,-1.513865700426139,-1.0396830529900178,Classical
234,-0.697099217574829,-0.5792635894648558,-1.3806556443333962,-0.9853749500561776,Classical
235,-1.0096077395440965,-0.47172634356635496,-1.2197098768779029,-0.9512791724335858,Classical
236,-0.8836213633094933,-0.5856766821941441,-0.9931325447590206,-0.5361069453445461,Classical
237,0.9101137950547088,0.7519123029851873,-0.7217544657334456,-0.59246390636703,Classical
238,-1.3040901378957197,-0.5894152503395131,-1.405382650755288,-1.007274006567042,Classical
239,-1.068954367117618,-0.5519268176720208,-1.1622402091379471,-0.8850643044437678,Classical
240,-0.8974186191536929,-0.5578107764024915,-1.3472765201202817,-0.8944129728127136,Classical
241,-1.0509936173067063,-0.5678975443622097,-1.374271413260526,-0.6251236790567438,Classical
242,-1.3799621888782698,-0.6152697791638024,-1.605804472583696,-1.0404192104638268,Classical
243,-0.9378945660164911,-0.49099092112183684,-1.2003653241540992,-0.7364354356052206,Classical
244,-1.003898891402901,-0.5405538243141291,-1.2238664610612549,-0.7645175261289816,Classical
245,-1.041932310459944,-0.5907564027716374,-1.5339303099731731,-1.0340504338807963,Classical
246,-1.159710181529915,-0.5722223848154576,-1.288041988919523,-0.8645282585063534,Classical
247,-0.9121783250298313,-0.5919754411743404,-1.3039056231549289,-0.9864879830230682,Classical
248,-0.8172251106263306,-0.6039049940800251,-1.453799542871066,-0.9515384334253202,Classical
249,-0.6894774602459832,-0.5631354082332063,-1.3538882749713528,-0.9036376630695975,Classical
250,-0.9429695514384969,-0.581784419391056,-1.4800499253629669,-1.0429565692661322,Classical
251,-0.32223593893300484,-0.014437515222351135,-0.6221883837582673,0.7068767193490211,Classical
252,-1.0043186644526236,-0.5909129215259038,-1.5633780264891153,-1.0761177196230676,Classical
253,-0.8825888887521843,-0.49825209117313435,-1.0215604482138485,-0.9036012781888868,Classical
254,-1.0056371451575792,-0.4616371197730875,-1.3898598559085678,-0.9037051922104306,Classical
255,-1.1436062616544398,-0.5665512567032127,-1.353235985406487,-1.0277336891744608,Classical
256,-1.352199670453328,-0.5456652591764702,-1.569237833463438,-1.0378194134094303,Classical
257,-1.1877849029542542,-0.5638226943628322,-1.3702237824509564,-0.8835703532193037,Classical
258,-1.1892964174320126,-0.5491769726009462,-1.5011653679075254,-1.0515648876647414,Classical
259,-1.24320051838326,-0.5671923785801289,-1.5518591101841728,-1.0540359900484706,Classical
260,-0.9990322297333832,-0.5740346097072379,-1.4843269964658998,-0.92756409112439,Classical
261,0.7455086946579731,0.4388525782827462,0.16698010015800643,0.4039669722663008,Classical
262,-1.1813138918684716,-0.5772126499201701,-1.5414083940816397,-1.0824726459943534,Classical
263,-1.3697618150187478,-0.6025223146171469,-1.619896701563147,-1.1146776825408218,Classical
264,0.6300985821703688,0.025117223817893934,0.21665623405322368,0.2400010526711783,Classical
265,-1.1916241033163835,-0.5556730510369253,-1.291222714544173,-0.9245191407759946,Classical
266,-0.459322145507689,0.07460792405376,-0.2746564153662213,-0.5909042227859722,Classical
267,-1.2234979549457838,-0.587623257889049,-1.5317442516559434,-1.0029329009919163,Classical
268,-0.23734484196538683,0.11793586559725965,-1.0425622337132001,-0.7762559175290789,Classical
269,-0.7072696708976157,-0.5581843853719978,-0.9362957864839231,-0.3884535806129651,Classical
270,-1.2272341871824892,-0.5401252840650533,-1.5121328717611717,-0.9731352558548295,Classical
271,-1.2518078671157222,-0.592850202796777,-1.4894858510023563,-1.001131175601342,Classical
272,-1.1378855611510674,-0.5584750970056477,-1.3117831727525726,-0.8039603090336087,Classical
273,-1.1030936010133074,-0.5906394489740936,-1.4187471204205737,-0.8972470256117145,Classical
274,0.26606978974442774,-0.02260461883396648,-0.6976742087193434,-0.5922604205526004,Classical
275,-1.1879377766870538,-0.5965552923048754,-1.201228148450001,-0.5170930002512871,Classical
276,-1.3233791423661876,-0.6089983288700215,-1.5671899927872228,-1.0777510713576663,Classical
277,-0.900457368790627,-0.5405693302840465,-1.1125444305319852,-0.5438985504428231,Classical
278,-0.9514191978282828,-0.4264035911116276,-1.133775864087472,-0.7980191670981932,Classical
279,-0.5068592970976108,-0.5078925535219375,-0.9730986499423943,-0.4191660135231016,Classical
280,-1.3398703322681793,-0.5969629530148295,-1.5566639924992944,-1.0543161386569673,Classical
281,-0.7318598643649609,-0.5306936030980854,-1.021521054426336,-0.7146153627347408,Classical
282,-1.306977688456695,-0.6094516666934775,-1.5975794259889182,-1.0836251333483564,Classical
283,-1.1698498863910303,-0.572607441115153,-1.5225601376743114,-1.0601808423964165,Classical
284,-1.26169957562588,-0.6005527697192422,-1.563722350963019,-1.0310163391038094,Classical
285,-1.1742404098989037,-0.5837538434991439,-1.4036594844931185,-0.9493192551644258,Classical
286,-1.0673093226104913,-0.5981055682256555,-1.5516406400947456,-1.0490155503009015,Classical
287,-0.716182376080874,-0.6155857661920001,-1.4860711523322785,-1.040253756582312,Classical
288,-1.032717193201404,-0.3694836045896134,-1.3135903959365471,-1.0329127699966283,Classical
289,-0.5223923464658792,-0.5324665113843163,-1.0369416761354147,-0.3711894787655264,Classical
290,-1.1770405822989556,-0.598078568931626,-1.1260363369602502,-0.7181107069977233,Classical
291,-1.1024596756542318,-0.5050570836185578,-1.328556435358288,-0.9532034534821192,Classical
292,-1.3615622260308655,-0.6008158348571082,-1.5572710817109399,-1.0785142554610407,Classical
293,-1.3160856131249887,-0.17647621525501042,-1.5422943655933647,-0.9625646993407426,Classical
294,-1.0783922218018545,-0.5285619751853622,-1.4620937845436295,-1.0435399252140745,Classical
295,-1.1904760191848431,-0.5735007417259493,-1.3904744669032778,-0.9213003515529345,Classical
296,0.7460959603853764,-0.11055470702365786,-1.2073294971054853,-0.8092618706477647,Classical
297,-1.3835743666610807,-0.61956431282532,-1.6232648237171385,-1.1076999458344818,Classical
298,-1.05894090028043,-0.4865377513494863,-1.2867337986393128,-0.8758866300409969,Classical
299,-1.2017520614038357,-0.5646708966658666,-1.326812274582048,-0.6556486474784773,Classical
300,1.196108547153918,-0.45541111610777346,-0.5706607552337268,-0.7236430805199455,Blues
301,0.4084235010467192,-0.15670765197750808,1.7252422136552448,0.6060083968300073,Blues
302,-0.168330399778156,1.6612856694703855,1.3946624104571212,0.14542184930088656,Blues
303,-0.573199511656637,-0.4899028933462135,-1.2720682197157933,-1.0387362225647259,Blues
304,-0.7014202485774302,-0.2764914446187271,-0.46485356092902036,-0.29598440086134054,Blues
305,0.787222039997832,0.7873743934985354,1.9057972939180539,4.21461939251476,Blues
306,-0.580658440483556,-0.3103463919513288,-0.8530502893896156,-0.6137690508225205,Blues
307,-0.521755223575458,-0.3726501697280929,-0.1226505169346496,-0.4194401728508309,Blues
308,0.1987446174538353,-0.36586126469208746,-0.48085792718272363,-0.7764665904804668,Blues
309,1.0763274598372912,-0.311462719219342,-0.7658716699270517,-0.8210704863650544,Blues
310,-0.3579758697052348,-0.3987797412960054,-0.07553699885477672,-0.2087118954442381,Blues
